id,feedId,fifaId,firstName,lastName,knownName,shortName,squadId,position,status
2824,441890,463218,Khuliso,Mudau,,Khuliso Mudau,96,DEF,available
2825,612077,510850,Thabang,Matuludi,,Thabang Matuludi,96,DEF,available
2826,230336,395050,Aubrey,Modiba,,Aubrey Modiba,96,DEF,available
2827,218418,390475,Sphephelo S'Miso,Sithole,Yaya Sithole,Yaya Sithole,96,MID,available
2828,530501,504193,Tshepang,Moremi,,Tshepang Moremi,96,MID,available
2829,501592,494248,Thalente,Mbatha,,Thalente Mbatha,96,MID,available
2830,185330,395984,Themba,Zwane,,Themba Zwane,96,MID,available
2831,422699,403616,Teboho,Mokoena,,Teboho Mokoena,96,MID,available
2832,510880,463236,Jayden,Adams,,Jayden Adams,96,MID,available
2833,523654,447855,Nico,Williams,,Nico Williams,97,MID,available
2834,500046,447866,Pablo,Páez Gavira,Gavi,Gavi,97,MID,available
2835,201379,430718,Fabián,Ruiz,,Fabián Ruiz,97,MID,available
2836,195384,430733,Mikel,Merino,,Mikel Merino,97,MID,available
2837,562720,484728,Marc,Pubill,,Marc Pubill,97,DEF,available
2838,432656,405562,Eric,García,Eric García,Eric García,97,DEF,available
2839,490541,423646,Pedro,González López,Pedri,Pedri,97,MID,available
2840,179370,430750,Dani,Olmo,,Dani Olmo,97,MID,available
2841,220566,411375,Rodrigo,Hernández Cascante,Rodri,Rodri,97,MID,available
2842,192364,382739,Marcos,Llorente,,Marcos Llorente,97,DEF,available
2843,449928,484691,Joan,García,Joan García,Joan García,97,GK,available
2844,212769,430753,Unai,Simón,,Unai Simón,97,GK,available
2845,154561,447853,David,Raya,,David Raya,97,GK,available
2846,551499,492859,Víctor,Muñoz,,Víctor Muñoz,97,FWD,available
2847,202044,447864,Borja,Iglesias,,Borja Iglesias,97,FWD,available
2848,219000,430751,Mikel,Oyarzabal,,Mikel Oyarzabal,97,FWD,available
2849,224444,405545,Ferran,Torres,,Ferran Torres,97,FWD,available
2850,593109,484320,Lamine Yamal,Nasraoui Ebana,Lamine Yamal,Lamine Yamal,97,MID,available
2851,593110,474973,Pau,Cubarsí,,Pau Cubarsí,97,DEF,available
2852,179268,430735,Marc,Cucurella,,Marc Cucurella,97,DEF,available
2853,106004,391297,Alejandro,Grimaldo,,Alejandro Grimaldo,97,DEF,available
2854,146941,335999,Aymeric,Laporte,,Aymeric Laporte,97,DEF,available
2855,441164,430144,Pedro,Porro,,Pedro Porro,97,DEF,available
2856,481655,430754,Martín,Zubimendi,,Martín Zubimendi,97,MID,available
2857,248501,447860,Álex,Baena,,Álex Baena,97,MID,available
2858,488024,423658,Yéremy,Pino,,Yéremy Pino,97,MID,available
2859,523993,514639,Herman,Johansson,Herman Johansson,Herman Johansson,98,MID,available
2860,477403,502945,Alexander,Bernhardsson,,Alexander Bernhardsson,98,FWD,available
2861,219168,430150,Alexander,Isak,,Alexander Isak,98,FWD,available
2862,157775,395286,Ken,Sema,,Ken Sema,98,MID,available
2863,523991,483312,Isak,Hien,,Isak Hien,98,DEF,available
2864,478969,483319,Hjalmar,Ekdal,,Hjalmar Ekdal,98,DEF,available
2865,479393,489685,Jacob,Widell Zetterström,,Jacob Widell Zetterström,98,GK,available
2866,222340,483264,Viktor,Johansson,Viktor Johansson,Viktor Johansson,98,GK,available
2867,61760,360496,Kristoffer,Nordfeldt,,Kristoffer Nordfeldt,98,GK,available
2868,189664,489691,Gustaf,Nilsson,,Gustaf Nilsson,98,FWD,available
2869,449952,502946,Benjamin,Nygren,,Benjamin Nygren,98,FWD,available
2870,449434,441137,Anthony,Elanga,,Anthony Elanga,98,FWD,available
2871,224117,483327,Viktor,Gyökeres,,Viktor Gyökeres,98,FWD,available
2872,531827,483304,Gustaf,Lagerbielke,,Gustaf Lagerbielke,98,DEF,available
2873,184667,395283,Victor,Lindelöf,,Victor Lindelöf,98,DEF,available
2874,174249,441132,Carl,Starfelt,,Carl Starfelt,98,DEF,available
2875,243526,483276,Gabriel,Gudmundsson,,Gabriel Gudmundsson,98,DEF,available
2876,521052,491255,Daniel,Svensson,,Daniel Svensson,98,DEF,available
2877,210912,433795,Mattias,Svanberg,,Mattias Svanberg,98,MID,available
2878,160602,441135,Jesper,Karlström,,Jesper Karlström,98,MID,available
2879,509416,489688,Yasin,Ayari,,Yasin Ayari,98,MID,available
2880,570526,489689,Lucas,Bergvall,,Lucas Bergvall,98,MID,available
2881,182410,493061,Eric,Smith,,Eric Smith,98,MID,available
2882,504774,514202,Taha,Ali,,Taha Ali,98,MID,available
2883,608227,519958,Elliot,Stroud,,Elliot Stroud,98,MID,available
2884,565404,503047,Besfort,Zeneli,,Besfort Zeneli,98,MID,available
2885,198383,448104,Cedric,Itten,,Cedric Itten,99,FWD,available
2886,492831,448112,Zeki,Amdouni,,Zeki Amdouni,99,FWD,available
2887,229237,448124,Christian,Fassnacht,,Christian Fassnacht,99,MID,available
2888,429534,448131,Rubén,Vargas,,Rubén Vargas,99,MID,available
2889,212701,401448,Denis,Zakaria,,Denis Zakaria,99,MID,available
2890,185524,411226,Djibril,Sow,,Djibril Sow,99,MID,available
2891,581511,484862,Marvin,Keller,,Marvin Keller,99,GK,available
2892,100952,402022,Yvon,Mvogo,,Yvon Mvogo,99,GK,available
2893,185513,448107,Gregor,Kobel,,Gregor Kobel,99,GK,available
2894,456512,448114,Dan,Ndoye,,Dan Ndoye,99,FWD,available
2895,435997,448127,Noah,Okafor,,Noah Okafor,99,FWD,available
2896,181007,393480,Breel,Embolo,,Breel Embolo,99,FWD,available
2897,563987,510908,Luca,Jaquez,,Luca Jaquez,99,DEF,available
2898,539142,484864,Aurèle,Amenda,,Aurèle Amenda,99,DEF,available
2899,220327,448136,Eray,Cömert,,Eray Cömert,99,DEF,available
2900,198230,493221,Miro,Muheim,,Miro Muheim,99,DEF,available
2901,120781,356412,Silvan,Widmer,,Silvan Widmer,99,DEF,available
2902,173774,398509,Nico,Elvedi,,Nico Elvedi,99,DEF,available
2903,69305,313559,Ricardo,Rodríguez,,Ricardo Rodríguez,99,DEF,available
2904,211975,405178,Manuel,Akanji,,Manuel Akanji,99,DEF,available
2905,449787,448103,Fabian,Rieder,,Fabian Rieder,99,MID,available
2906,508855,448120,Ardon,Jashari,,Ardon Jashari,99,MID,available
2907,89076,402021,Remo,Freuler,,Remo Freuler,99,MID,available
2908,235865,433147,Michel,Aebischer,,Michel Aebischer,99,MID,available
2909,84450,311558,Granit,Xhaka,,Granit Xhaka,99,MID,available
2910,614071,502727,Johan,Manzambi,,Johan Manzambi,99,MID,available
2911,465527,433378,Hannibal,Mejbri,,Hannibal Mejbri,108,MID,available
2912,546545,448662,Elias,Achouri,,Elias Achouri,108,MID,available
2913,213482,419189,Yan,Valery,,Yan Valery,108,DEF,available
2914,231058,411653,Dylan,Bronn,,Dylan Bronn,108,DEF,available
2915,422480,433380,Montassar,Talbi,,Montassar Talbi,108,DEF,available
2916,173387,372294,Sabri,Ben Hassen,,Sabri Ben Hassen,108,GK,available
2917,422428,433365,Aymen,Dahmen,,Aymen Dahmen,108,GK,available
2918,735527,520245,Abdelmouhib,Chamakh,,Abdelmouhib Chamakh,108,GK,available
2919,695909,512039,Khalil,Ayari,,Khalil Ayari,108,FWD,available
2920,659530,520247,Rayan,Elloumi,,Rayan Elloumi,108,FWD,available
2921,679037,494374,Hazem,Mastouri,,Hazem Mastouri,108,FWD,available
2922,497956,504502,Sebastian,Tounekti,,Sebastian Tounekti,108,FWD,available
2923,422443,494375,Firas,Chaouat,,Firas Chaouat,108,FWD,available
2924,545664,482885,Elias,Saad,,Elias Saad,108,FWD,available
2925,535947,464484,Ismaël,Gharbi,,Ismaël Gharbi,108,FWD,available
2926,735529,520246,Raed,Chikhaoui,,Raed Chikhaoui,108,DEF,available
2927,494374,425607,Mohamed Amine,Ben Hmida,,Mohamed Amine Ben Hmida,108,DEF,available
2928,707986,516043,Adem,Arous,,Adem Arous,108,DEF,available
2929,467750,433367,Omar,Rekik,,Omar Rekik,108,DEF,available
2930,245485,433362,Ali,Abdi,,Ali Abdi,108,DEF,available
2931,586674,506335,Moutaz,Neffati,,Moutaz Neffati,108,DEF,available
2932,504198,433361,Anis,Ben Slimane,,Anis Ben Slimane,108,MID,available
2933,449568,441362,Mortadha,Ben Ouanes,,Mortadha Ben Ouanes,108,MID,available
2934,498512,479781,Hadj,Mahmoud,,Hadj Mahmoud,108,MID,available
2935,111450,336459,Rani,Khedira,,Rani Khedira,108,MID,available
2936,195430,411658,Ellyes,Skhiri,,Ellyes Skhiri,108,MID,available
2937,554087,486074,Can,Uzun,,Can Uzun,109,MID,available
2938,218031,401167,Çaglar,Söyüncü,,Çaglar Söyüncü,109,DEF,available
2939,111732,369304,Hakan,Çalhanoglu,,Hakan Çalhanoglu,109,MID,available
2940,520250,484087,Arda,Güler,,Arda Güler,109,MID,available
2941,56077,360498,Mert,Günok,,Mert Günok,109,GK,available
2942,451302,441180,Altay,Bayindir,,Altay Bayindir,109,GK,available
2943,201828,441181,Ugurcan,Çakir,,Ugurcan Çakir,109,GK,available
2944,596063,495347,Deniz,Gül,,Deniz Gül,109,FWD,available
2945,438346,406231,Yunus,Akgün,,Yunus Akgün,109,FWD,available
2946,541115,486076,Oguz,Aydin,,Oguz Aydin,109,FWD,available
2947,514355,484139,Baris Alper,Yilmaz,,Baris Alper Yilmaz,109,FWD,available
2948,498572,441188,Kerem,Aktürkoglu,,Kerem Aktürkoglu,109,FWD,available
2949,547103,484112,Kenan,Yildiz,,Kenan Yildiz,109,MID,available
2950,439128,441179,Merih,Demiral,,Merih Demiral,109,DEF,available
2951,166050,484082,Abdülkerim,Bardakci,,Abdülkerim Bardakci,109,DEF,available
2952,482991,484065,Eren,Elmali,,Eren Elmali,109,DEF,available
2953,438277,406249,Ozan,Kabak,,Ozan Kabak,109,DEF,available
2954,224990,430120,Mert,Müldür,,Mert Müldür,109,DEF,available
2955,245333,484072,Samet,Akaydin,,Samet Akaydin,109,DEF,available
2956,231416,484113,Ferdi,Kadioglu,,Ferdi Kadioglu,109,DEF,available
2957,171435,433072,Zeki,Çelik,,Zeki Çelik,109,DEF,available
2958,159522,336170,Kaan,Ayhan,,Kaan Ayhan,109,DEF,available
2959,247962,433118,Orkun,Kökçü,,Orkun Kökçü,109,MID,available
2960,195782,472877,Irfan Can,Kahveci,,Irfan Can Kahveci,109,MID,available
2961,204581,389907,Salih,Özcan,,Salih Özcan,109,MID,available
2962,511530,484092,Ismail,Yüksek,,Ismail Yüksek,109,MID,available
2963,473218,419142,Rodrigo,Zalazar,,Rodrigo Zalazar,110,MID,available
2964,202993,386538,Rodrigo,Bentancur,,Rodrigo Bentancur,110,MID,available
2965,250005,439538,Joaquín,Piquerez,,Joaquín Piquerez,110,DEF,available
2966,223255,402884,Federico,Valverde,,Federico Valverde,110,MID,available
2967,148034,368652,Giorgian,de Arrascaeta,,Giorgian de Arrascaeta,110,MID,available
2968,231485,402897,Santiago,Mele,,Santiago Mele,110,GK,available
2969,42864,229498,Fernando,Muslera,,Fernando Muslera,110,GK,available
2970,156612,368664,Sergio,Rochet,,Sergio Rochet,110,GK,available
2971,232109,402876,Agustín,Canobbio,,Agustín Canobbio,110,FWD,available
2972,153299,332897,Rodrigo,Aguirre,,Rodrigo Aguirre,110,FWD,available
2973,447202,419132,Brian,Rodríguez,,Brian Rodríguez,110,FWD,available
2974,492872,477536,Federico,Viñas,,Federico Viñas,110,FWD,available
2975,447203,419126,Darwin,Núñez,,Darwin Núñez,110,FWD,available
2976,231480,402904,Santiago,Bueno,,Santiago Bueno,110,DEF,available
2977,425715,419108,Sebastián,Cáceres,,Sebastián Cáceres,110,DEF,available
2978,152015,368660,Guillermo,Varela,,Guillermo Varela,110,DEF,available
2979,214966,402893,Mathías,Olivera,,Mathías Olivera,110,DEF,available
2980,244704,402895,Matías,Viña,,Matías Viña,110,DEF,available
2981,151883,368655,José María,Giménez,,José María Giménez,110,DEF,available
2982,445087,419101,Ronald,Araujo,,Ronald Araujo,110,DEF,available
2983,244706,402898,Nicolás,de la Cruz,,Nicolás de la Cruz,110,MID,available
2984,232112,441623,Manuel,Ugarte,,Manuel Ugarte,110,MID,available
2985,473215,419100,Maxi,Araújo,,Maxi Araújo,110,MID,available
2986,488404,439956,Facundo,Pellistri,,Facundo Pellistri,110,MID,available
2987,474838,308300,Emiliano,Martínez,,Emiliano Martínez,110,MID,available
2988,425710,419134,Juan Manuel,Sanabria,,Juan Manuel Sanabria,110,MID,available
2989,176409,390278,Álex,Zendejas,,Álex Zendejas,111,MID,available
2990,176412,390276,Haji,Wright,,Haji Wright,111,FWD,available
2991,200785,390238,Tyler,Adams,,Tyler Adams,111,MID,available
2992,241500,436599,Miles,Robinson,Miles Robinson,Miles Robinson,111,DEF,available
2993,250676,406280,Sergiño,Dest,,Sergiño Dest,111,DEF,available
2994,176413,390267,Christian,Pulisic,,Christian Pulisic,111,MID,available
2995,483209,464546,Chris,Brady,,Chris Brady,111,GK,available
2996,247671,499913,Matt,Freese,,Matt Freese,111,GK,available
2997,224068,448217,Matt,Turner,,Matt Turner,111,GK,available
2998,575011,486390,Max,Arfsten,,Max Arfsten,111,FWD,available
2999,232223,466624,Folarin,Balogun,,Folarin Balogun,111,FWD,available
3000,439742,419082,Ricardo,Pepi,,Ricardo Pepi,111,FWD,available
3001,215473,406304,Timothy,Weah,,Timothy Weah,111,MID,available
3002,484917,464542,Alex,Freeman,,Alex Freeman,111,DEF,available
3003,201410,390272,Auston,Trusty,,Auston Trusty,111,DEF,available
3004,201401,419077,Mark,McKenzie,,Mark McKenzie,111,DEF,available
3005,82514,339510,Tim,Ream,,Tim Ream,111,DEF,available
3006,427426,423700,Joe,Scally,,Joe Scally,111,DEF,available
3007,427623,419062,Chris,Richards,,Chris Richards,111,DEF,available
3008,169528,441251,Antonee,Robinson,Antonee Robinson,Antonee Robinson,111,DEF,available
3009,427420,419068,Giovanni,Reyna,,Giovanni Reyna,111,MID,available
3010,241519,390259,Weston,McKennie,,Weston McKennie,111,MID,available
3011,466006,448214,Malik,Tillman,,Malik Tillman,111,MID,available
3012,427637,419055,Brenden,Aaronson,,Brenden Aaronson,111,MID,available
3013,426490,499912,Sebastian,Berhalter,,Sebastian Berhalter,111,MID,available
3014,172762,385994,Cristian,Roldan,,Cristian Roldan,111,MID,available
3015,210242,385472,Botirali,Ergashev,,Botirali Ergashev,112,GK,available
3016,205354,479077,Utkir,Yusupov,,Utkir Yusupov,112,GK,available
3017,501201,501201,Abduvokhid,Nematov,,Abduvokhid Nematov,112,GK,available
3018,247840,481220,Azizbek,Amonov,,Azizbek Amonov,112,FWD,available
3019,154690,368546,Igor,Sergeev,,Igor Sergeev,112,FWD,available
3020,205048,385475,Eldor,Shomurodov,,Eldor Shomurodov,112,FWD,available
3021,613486,464906,Jakhongir,Urozov,,Jakhongir Urozov,112,DEF,available
3022,641067,475260,Bekhruz,Karimov,,Bekhruz Karimov,112,DEF,available
3023,478845,518264,Avazbek,O'lmasaliev,,Avazbek O'lmasaliev,112,DEF,available
3024,443795,479084,Umar,Eshmurodov,,Umar Eshmurodov,112,DEF,available
3025,443083,479079,Khojiakbar,Alijonov,,Khojiakbar Alijonov,112,DEF,available
3026,201233,385139,Farrukh,Sayfiev,,Farrukh Sayfiev,112,DEF,available
3027,501210,479075,Sherzod,Nasrullaev,,Sherzod Nasrullaev,112,DEF,available
3028,173331,371415,Rustam,Ashurmatov,,Rustam Ashurmatov,112,DEF,available
3029,578153,,Abdukodir,Khusanov,,Abdukodir Khusanov,112,DEF,available
3030,536187,464933,Abbosbek,Fayzullaev,,Abbosbek Fayzullaev,112,MID,available
3031,154876,368560,Jaloliddin,Masharipov,,Jaloliddin Masharipov,112,MID,available
3032,154870,368545,Jamshid,Iskanderov,,Jamshid Iskanderov,112,MID,available
3033,476838,479080,Oston,Urunov,,Oston Urunov,112,MID,available
3034,173334,371345,Odiljon,Khamrobekov,,Odiljon Khamrobekov,112,MID,available
3035,205341,479086,Aziz,G'aniev,,Aziz G'aniev,112,MID,available
3036,173345,371393,Dostonbek,Khamdamov,,Dostonbek Khamdamov,112,MID,available
3037,173346,371348,Otabek,Shukurov,,Otabek Shukurov,112,MID,available
3038,444539,479106,Akmal,Mozgovoy,,Akmal Mozgovoy,112,MID,available
3039,613497,464897,Sherzod,Esanov,,Sherzod Esanov,112,MID,available
3040,501202,479042,Abdulla,Abdullaev,,Abdulla Abdullaev,112,MID,available
3845,463184,485069,Éderson José,dos Santos Lourenço da Silva,Éderson Silva,Éderson Silva,7,MID,available
3846,687195,520068,Mohammad Ahmed Mohammad,Taha,Mohammad Abu Ghoush,Mohammad Abu Ghoush,50,DEF,available
3847,613500,,Umarali,Rakhmonaliev,,Umarali Rakhmonaliev,112,MID,available
3848,581105,484303,Ruslanbek,Jiyanov,,Ruslanbek Jiyanov,112,MID,available
3849,502344,,Jasurbek,Jaloliddinov,,Jasurbek Jaloliddinov,112,MID,available
3850,536186,,Sherzod,Temirov,,Sherzod Temirov,112,FWD,available
3851,247955,483553,Lutsharel,Geertruida,,Lutsharel Geertruida,54,DEF,available
3852,433028,423933,Jayden,Nelson,,Jayden Nelson,9,FWD,available
3853,442421,,Abdulquddus bin Atiah bin Mohammed,Atiah Khaoud,Abdulquddus Atiah,Abdulquddus Atiah,89,GK,available
3854,476404,,Moustapha,Mbow,,Moustapha Mbow,95,DEF,available
3855,616998,,Santiago,Beltrán,Santiago Beltrán,Santiago Beltrán,2,GK,available
3856,533499,,Agustín,Giay,,Agustín Giay,2,DEF,available
3857,687279,,Ignacio,Ovando,,Ignacio Ovando,2,DEF,available
3858,474094,,Nicolás,Capaldo,,Nicolás Capaldo,2,MID,available
3859,429631,,Dejan,Ljubicic,,Dejan Ljubicic,4,MID,available
3860,206078,395760,Marwane,Saadane,,Marwane Saadane,53,DEF,available
3861,532112,524320,Amine,Sbaï,,Amine Sbaï,53,FWD,available
3862,510886,,Mário Ricardo,da Silva Velho,Ricardo Velho,Ricardo Velho,59,GK,available
3863,446220,448569,Shuto,Machino,,Shuto Machino,49,FWD,available
3864,221466,402934,Marcos,Senesi,,Marcos Senesi,2,DEF,available
3865,513216,494639,Arjan,Malic,,Arjan Malic,6,DEF,available
3866,540831,466862,Garven,Metusala,,Garven Metusala,46,DEF,available
3867,180736,439691,Trevoh,Chalobah,,Trevoh Chalobah,18,DEF,available
3868,217871,,Logan,Rogerson,,Logan Rogerson,55,FWD,available
